N_BOLETIM,N_ENVOLVIDO,COD_SEVERIDADE,DESC_SEVERIDADE,SEXO,CINTO_SEGURANCA,EMBREAGUES,IDADE,CATEGORIA_HABILITACAO,DESCRICAO_HABILITACAO,ESPECIE_VEICULO
2021049306269001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049309429001,1,1,NAOFATAL,M,SIM,NAO,48,AE,HABILITADONASCATEGORIASAeE,AUTOMOVEL
2021052674459001,3,1,NAOFATAL,F,SIM,NAO,70,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021052674602001,1,1,NAOFATAL,M,SIM,NAO,26,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021052688318001,1,1,NAOFATAL,M,SIM,NAO,54,AE,HABILITADONASCATEGORIASAeE,MOTOCICLETA
2021052692435001,2,1,NAOFATAL,M,SIM,NAO,25,N,NAOINFORMADO,MOTOCICLETA
2021052692974001,1,1,NAOFATAL,F,SIM,NAO,34,N,NAOINFORMADO,MOTOCICLETA
2021052696418001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021052748247001,1,1,NAOFATAL,M,SIM,NAO,42,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021052772757001,1,1,NAOFATAL,M,SIM,SIM,28,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021052817803001,3,1,NAOFATAL,F,NAO,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,CAMINHONETE
2021052829065001,3,1,NAOFATAL,F,SIM,NAO,72,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021052856421001,2,1,NAOFATAL,F,SIM,NAO,18,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021052929886003,2,1,NAOFATAL,M,NAO,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021052938231001,1,1,NAOFATAL,M,SIM,NAO,50,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021052952081001,2,1,NAOFATAL,F,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021052961775001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021003693332001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021003710190001,2,1,NAOFATAL,M,SIM,NAO,30,N,NAOINFORMADO,MOTOCICLETA
2021003724820001,2,1,NAOFATAL,M,SIM,NAO,40,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2021003725509001,2,3,SEMFERIMENTOS,M,SIM,NAO,39,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2021003742080001,3,1,NAOFATAL,F,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021003747684001,3,1,NAOFATAL,M,NAO,NAO,4,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021003776450001,2,1,NAOFATAL,F,NAO,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021003802175001,2,1,NAOFATAL,M,SIM,NAO,46,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021003820948003,1,2,FATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021003828812001,1,1,NAOFATAL,M,SIM,NAO,29,N,NAOINFORMADO,MOTOCICLETA
2021003867575001,1,3,SEMFERIMENTOS,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021003882216001,2,1,NAOFATAL,M,SIM,NAO,30,N,NAOINFORMADO,MOTOCICLETA
2021003898379001,2,1,NAOFATAL,M,NAO,NAO,15,AB,NAOSEAPLICA,BICICLETA
2021001823135001,3,1,NAOFATAL,M,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001830770001,2,3,SEMFERIMENTOS,M,SIM,NAO,51,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021001855682001,2,1,NAOFATAL,F,NAO,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001876318001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001879534001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001891920001,3,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001894978001,1,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001903535001,3,1,NAOFATAL,F,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001927352001,2,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001930240001,1,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001934445002,2,3,SEMFERIMENTOS,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021001981267001,1,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021001995468001,2,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002004492001,1,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002009482001,2,1,NAOFATAL,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,MOTOCICLETA
2021002015135001,3,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002022479001,1,1,NAOFATAL,M,SIM,NAO,52,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021002031727001,2,1,NAOFATAL,M,NAO,NAO,61,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002048542001,1,1,NAOFATAL,M,SIM,NAO,54,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049364626001,2,1,NAOFATAL,F,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049396647001,2,3,SEMFERIMENTOS,M,SIM,NAO,49,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2021049401955002,1,2,FATAL,M,SIM,NAO,42,N,NAOINFORMADO,AUTOMOVEL
2021049404372001,3,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049415372001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049416126001,1,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049419775001,2,1,NAOFATAL,M,NAO,NAO,79,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049421053001,1,1,NAOFATAL,F,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049426920001,2,1,NAOFATAL,M,SIM,SIM,34,N,NAOINFORMADO,MOTOCICLETA
2021049453269001,3,1,NAOFATAL,F,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049453700001,3,1,NAOFATAL,F,SIM,NAO,70,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2021049454066001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049457871001,1,1,NAOFATAL,M,SIM,NAO,33,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021049468320001,2,1,NAOFATAL,F,NAO,NAO,77,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049511117001,1,1,NAOFATAL,M,SIM,NAO,34,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049530680001,2,1,NAOFATAL,M,NAO,NAO,18,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049569621001,2,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049581221001,2,1,NAOFATAL,F,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053005545001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053018899001,3,3,SEMFERIMENTOS,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053032460001,2,1,NAOFATAL,M,SIM,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053032498001,1,1,NAOFATAL,M,SIM,NAOINFORMADO,0,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2021053051951001,1,3,SEMFERIMENTOS,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053052642001,1,3,SEMFERIMENTOS,M,SIM,NAO,47,AD,HABILITADONASCATEGORIASAeD,ONIBUS
2021053067534001,2,3,SEMFERIMENTOS,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2021053079200001,1,1,NAOFATAL,M,SIM,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053126600001,2,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021003908965001,1,1,NAOFATAL,M,SIM,SIM,34,N,NAOINFORMADO,MOTOCICLETA
2021003919062001,2,1,NAOFATAL,M,NAO,NAO,24,AB,NAOSEAPLICA,BICICLETA
2021003950308002,3,1,NAOFATAL,F,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021003982632001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2021003989361001,2,0,NAOINFORMADO,0,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2021003997396001,2,3,SEMFERIMENTOS,M,SIM,NAO,73,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021004037010001,2,3,SEMFERIMENTOS,M,SIM,NAO,20,AB,NAOSEAPLICA,CICLOMOTOR
2021004043074001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004078374001,2,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004094299001,2,3,SEMFERIMENTOS,F,SIM,NAO,42,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021004103551001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004115361001,2,1,NAOFATAL,M,SIM,NAO,40,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004116849001,1,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004135739001,4,1,NAOFATAL,M,NAO,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004159922001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002073286001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002074566001,4,1,NAOFATAL,M,NAO,NAO,13,AB,NAOSEAPLICA,BICICLETA
2021002079502001,1,1,NAOFATAL,M,SIM,NAO,53,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002108757001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002111070001,2,3,SEMFERIMENTOS,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021002113418001,2,1,NAOFATAL,M,SIM,NAO,47,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002134978001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002142855001,1,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002152274001,2,1,NAOFATAL,M,NAO,NAO,75,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002157734001,3,3,SEMFERIMENTOS,M,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021002263283001,2,1,NAOFATAL,M,NAO,NAO,17,IN,INABILITADO,CICLOMOTOR
2021002265016003,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,CAMINHONETE
2021049602006001,1,1,NAOFATAL,M,SIM,NAO,27,N,NAOINFORMADO,AUTOMOVEL
2021049643620001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049675287001,2,1,NAOFATAL,F,SIM,NAO,74,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2021049707858001,1,1,NAOFATAL,F,SIM,NAO,35,N,NAOINFORMADO,MOTOCICLETA
2021049710695001,2,1,NAOFATAL,F,SIM,NAO,74,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2021049742151001,3,1,NAOFATAL,M,SIM,NAO,25,N,NAOINFORMADO,MOTOCICLETA
2021049745716001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021049790974001,2,1,NAOFATAL,M,SIM,NAO,29,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021049794264001,1,1,NAOFATAL,M,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053131368001,2,3,SEMFERIMENTOS,M,SIM,NAO,39,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021053132936001,2,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053149028001,1,1,NAOFATAL,M,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053150756001,1,1,NAOFATAL,M,SIM,NAO,41,N,NAOINFORMADO,MOTOCICLETA
2021053155837001,1,1,NAOFATAL,M,SIM,NAO,36,AE,HABILITADONASCATEGORIASAeE,MOTOCICLETA
2021053197054001,2,1,NAOFATAL,M,SIM,NAO,62,AB,HABILITADONASCATEGORIASAeB,ONIBUS
2021053206191001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053227930001,2,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053238262001,2,1,NAOFATAL,M,NAO,NAO,15,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053243237001,2,1,NAOFATAL,M,NAO,NAO,17,AB,NAOSEAPLICA,BICICLETA
2021053246400001,1,3,SEMFERIMENTOS,M,SIM,NAO,41,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053251340001,2,3,SEMFERIMENTOS,M,SIM,NAO,43,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053259844001,1,3,SEMFERIMENTOS,F,SIM,NAO,30,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053289210001,2,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053296162001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053299887001,2,1,NAOFATAL,F,NAO,NAO,61,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053310822001,1,1,NAOFATAL,M,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004183057001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004192108001,3,3,SEMFERIMENTOS,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,AUTOMOVEL
2021004199692001,2,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004202030001,3,1,NAOFATAL,M,NAO,NAO,3,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004209110001,1,1,NAOFATAL,M,SIM,NAO,31,N,NAOINFORMADO,MOTOCICLETA
2021004211190001,2,3,SEMFERIMENTOS,M,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021004215208001,2,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004221666001,1,1,NAOFATAL,M,SIM,NAO,63,N,NAOINFORMADO,MOTOCICLETA
2021004239642001,2,3,SEMFERIMENTOS,M,SIM,NAO,19,N,NAOINFORMADO,AUTOMOVEL
2021004244500001,2,1,NAOFATAL,M,SIM,NAO,42,AE,HABILITADONASCATEGORIASAeE,MOTOCICLETA
2021004244541001,1,1,NAOFATAL,M,SIM,NAO,44,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004263080001,1,1,NAOFATAL,M,SIM,NAO,52,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021004273502001,2,1,NAOFATAL,F,SIM,NAO,53,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004298430001,1,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004302681001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004304414001,1,1,NAOFATAL,M,SIM,NAO,38,IN,INABILITADO,MOTOCICLETA
2021002308511002,1,1,NAOFATAL,M,SIM,NAO,55,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002316728001,1,1,NAOFATAL,M,SIM,NAO,55,AE,HABILITADONASCATEGORIASAeE,MOTOCICLETA
2021002317265001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTONETA
2021002322296001,3,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021002353256001,1,1,NAOFATAL,M,SIM,NAO,51,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002358588001,1,1,NAOFATAL,M,SIM,NAO,50,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021002364152001,1,1,NAOFATAL,M,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002371546001,2,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002372581001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002380891001,1,1,NAOFATAL,F,SIM,NAO,33,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002434202001,1,1,NAOFATAL,M,SIM,NAO,28,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002438110001,1,1,NAOFATAL,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002458123001,2,1,NAOFATAL,M,SIM,NAO,43,AD,HABILITADONASCATEGORIASAeD,CAMINHONETE
2021002497252001,2,1,NAOFATAL,M,NAO,NAO,13,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002499277001,3,1,NAOFATAL,F,SIM,NAO,32,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021049803464001,1,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021049828590001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049828850001,2,1,NAOFATAL,F,NAO,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049833445001,2,1,NAOFATAL,M,NAO,NAO,19,AB,NAOSEAPLICA,BICICLETA
2021049842070001,2,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049850994001,1,1,NAOFATAL,M,SIM,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049869189001,2,1,NAOFATAL,M,SIM,NAO,49,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049871357001,2,1,NAOFATAL,F,NAO,NAO,51,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049875000001,2,1,NAOFATAL,M,SIM,NAO,20,N,NAOINFORMADO,MOTOCICLETA
2021049880780001,2,1,NAOFATAL,F,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021049888116002,2,1,NAOFATAL,M,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021049893987001,2,1,NAOFATAL,M,SIM,NAO,41,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021049903549001,2,3,SEMFERIMENTOS,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021049929731001,2,1,NAOFATAL,M,NAO,NAO,20,AB,NAOSEAPLICA,BICICLETA
2021049943190001,1,1,NAOFATAL,M,SIM,NAO,26,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050022826001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050032364001,1,3,SEMFERIMENTOS,F,SIM,NAO,30,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2021050047992001,1,1,NAOFATAL,M,SIM,NAO,19,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053334007001,2,3,SEMFERIMENTOS,M,SIM,NAO,21,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053348208001,1,1,NAOFATAL,M,SIM,NAO,27,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053349256001,2,1,NAOFATAL,M,SIM,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053377448001,1,1,NAOFATAL,M,SIM,NAO,29,N,NAOINFORMADO,MOTOCICLETA
2021053382137001,2,1,NAOFATAL,M,SIM,NAO,34,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021053402456001,1,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053411290001,3,1,NAOFATAL,F,NAO,NAOINFORMADO,0,AB,NAOSEAPLICA,BICICLETA
2021053415076001,2,3,SEMFERIMENTOS,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053422799001,3,1,NAOFATAL,M,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053491030001,3,3,SEMFERIMENTOS,F,SIM,NAO,53,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021053494034001,1,1,NAOFATAL,M,SIM,NAO,65,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053499206001,3,3,SEMFERIMENTOS,M,SIM,NAO,52,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021053505114001,1,1,NAOFATAL,M,SIM,NAO,27,IN,INABILITADO,MOTOCICLETA
2021053510511001,2,1,NAOFATAL,M,SIM,NAOINFORMADO,0,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004835172001,2,1,NAOFATAL,M,SIM,NAO,20,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004843965001,2,1,NAOFATAL,F,NAO,NAO,66,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004850324001,3,1,NAOFATAL,F,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004863546001,2,1,NAOFATAL,M,NAO,NAOINFORMADO,0,N,NAOINFORMADO,MOTOCICLETA
2021004919492001,1,3,SEMFERIMENTOS,M,SIM,NAO,25,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2021004950922001,1,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021004956882001,2,1,NAOFATAL,M,SIM,NAO,28,N,NAOINFORMADO,AUTOMOVEL
2021004989672001,1,1,NAOFATAL,M,SIM,NAO,50,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021004990924001,2,3,SEMFERIMENTOS,M,SIM,NAO,46,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2021002521736001,3,1,NAOFATAL,M,SIM,NAO,37,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002549066001,3,1,NAOFATAL,F,SIM,NAO,15,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021002557770001,2,1,NAOFATAL,M,SIM,NAO,24,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002590980001,1,1,NAOFATAL,0,SIM,NAO,35,N,NAOINFORMADO,AUTOMOVEL
2021002605701001,1,1,NAOFATAL,M,SIM,NAO,60,AD,HABILITADONASCATEGORIASAeD,MOTOCICLETA
2021002617580001,2,1,NAOFATAL,F,SIM,NAO,23,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002621591001,1,1,NAOFATAL,M,SIM,NAO,27,N,NAOINFORMADO,MOTOCICLETA
2021002642571001,2,1,NAOFATAL,M,SIM,NAO,41,N,NAOINFORMADO,MOTOCICLETA
2021002645430001,2,1,NAOFATAL,M,SIM,NAO,29,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002661405001,2,3,SEMFERIMENTOS,M,SIM,NAO,24,N,NAOINFORMADO,CAMINHONETE
2021002662230001,2,3,SEMFERIMENTOS,F,SIM,NAO,72,AD,HABILITADONASCATEGORIASAeD,AUTOMOVEL
2021002673090001,2,1,NAOFATAL,F,NAO,NAO,38,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021002685969001,1,3,SEMFERIMENTOS,M,SIM,NAO,46,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021050137859001,1,1,NAOFATAL,M,SIM,NAO,36,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050162655001,2,3,SEMFERIMENTOS,F,SIM,NAO,38,AB,HABILITADONASCATEGORIASAeB,AUTOMOVEL
2021050184040001,1,3,SEMFERIMENTOS,M,SIM,NAO,37,AE,HABILITADONASCATEGORIASAeE,AUTOMOVEL
2021050184746001,2,1,NAOFATAL,M,SIM,NAO,31,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050186864001,2,1,NAOFATAL,F,SIM,NAO,17,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050188913001,1,1,NAOFATAL,M,SIM,NAO,25,N,NAOINFORMADO,MOTOCICLETA
2021050199900001,1,1,NAOFATAL,M,SIM,NAO,60,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050200502001,2,1,NAOFATAL,M,SIM,NAO,40,N,NAOINFORMADO,MOTOCICLETA
2021050203170001,1,1,NAOFATAL,M,SIM,NAO,22,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050254746001,2,1,NAOFATAL,M,SIM,NAO,39,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050258130001,3,1,NAOFATAL,F,SIM,NAO,25,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
2021050277502001,2,1,NAOFATAL,M,SIM,NAO,35,AB,HABILITADONASCATEGORIASAeB,MOTOCICLETA
